trade_id,trader_id,trader_name,trade_date,entry_time,exit_time,exit_date,trading_session,asset,asset_class,trade_type,strategy,entry_price,exit_price,stop_loss,take_profit,quantity,risk_pct,reward_pct,profit_loss,fees,net_profit,trade_duration_min,win_loss,account_balance,max_drawdown_pct,risk_reward_ratio,emotional_state,trade_notes,data_source
TT-010943,TR-003,S. Iyer,2026-06-30,11:54:21,12:49:21,2026-06-30,London,GOLD,Commodity,Buy,Breakout,3727.28891,3771.19148,3711.15679,3774.23337,2.759982,1.377,4.007,121.17,3.09,118.08,55.0,Win,3351.28,82.388,2.91,Disciplined,"Clean breakout setup on GOLD, waited for confirmation and let the target fill.",synthetic
TT-009368,TR-008,R. Sharma,2026-01-22,09:23:39,10:25:39,2026-01-22,London,GOLD,Commodity,Buy,Mean Reversion,3277.3405,3273.53396,3264.33044,3295.03418,13.649648,0.49,0.666,-51.96,13.42,-65.38,62.0,Loss,36199.26,64.176,1.36,Anxious,Second-guessed the entry and exited into noise.,synthetic
TT-007721,TR-004,J. Okafor,2025-08-05,15:49:31,17:24:31,2025-08-05,New York,ETH,Crypto,Sell,Breakout,2135.98981,2199.24376,2199.24376,1941.16767,13.019298,0.474,1.46,-823.52,23.64,-847.16,95.0,Loss,172862.22,18.669,3.08,Neutral,"Choppy conditions on ETH, no follow-through.",synthetic
TT-010324,TR-003,S. Iyer,2026-04-29,18:24:18,18:33:18,2026-04-29,New York,GOLD,Commodity,Sell,News Trading,3641.95605,3658.29465,3658.29465,3598.65875,2.385591,1.33,3.524,-38.98,2.61,-41.59,9.0,Loss,2889.21,82.239,2.65,FOMO,"No setup, pure fear of missing out. Deserved loss.",synthetic
TT-009414,TR-002,M. Chen,2026-01-28,03:46:46,10:43:46,2026-01-28,Asia,EURUSD,Forex,Sell,Trend Following,0.80649,0.81041,0.81041,0.79442,80273.980245,1.572,4.826,-315.39,7.77,-323.16,417.0,Loss,19740.0,44.888,3.07,Revenge,"Entered within minutes of stopping out. Emotional, not analytical.",synthetic
TT-002402,TR-007,D. Novak,2024-06-07,04:56:39,14:56:39,2024-06-07,Asia,GOLD,Commodity,Buy,Swing,2289.10565,2252.5263,2252.5263,2412.01226,12.677706,1.704,5.726,-463.74,8.71,-472.45,600.0,Loss,26738.13,33.736,3.36,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-009337,TR-001,A. Kapoor,2026-01-20,17:09:45,17:39:45,2026-01-20,New York,ETH,Crypto,Buy,Mean Reversion,1361.34271,1332.6633,1332.6633,1393.46366,20.032473,0.761,0.853,-574.52,23.18,-597.7,30.0,Loss,74862.53,28.476,1.12,Anxious,"Cut the position early in fear, price later reached my target.",synthetic
TT-006661,TR-001,A. Kapoor,2025-05-09,19:30:26,19:33:26,2025-05-09,New York,ETH,Crypto,Buy,Scalping,1378.20934,1365.11527,1365.11527,1389.20836,16.979773,0.288,0.242,-222.33,19.89,-242.22,3.0,Loss,76957.21,27.584,0.84,Greedy,Held past the invalidation hoping for more. Bad exit.,synthetic
TT-008325,TR-008,R. Sharma,2025-10-06,19:54:09,20:05:09,2025-10-06,New York,NASDAQ,Index,Sell,Scalping,38647.99328,38614.04381,38714.13809,38585.15572,3.505271,0.801,0.761,119.0,29.8,89.2,11.0,Win,29022.32,64.176,0.95,Neutral,"Textbook execution, no emotion involved.",synthetic
TT-010548,TR-008,R. Sharma,2026-05-19,18:13:44,19:09:44,2026-05-19,New York,BTC,Crypto,Buy,Mean Reversion,26920.22386,27649.67904,26218.82465,27649.67904,1.081526,1.921,1.998,788.92,21.84,767.08,56.0,Win,40259.91,64.176,1.04,Greedy,"Oversized because the setup 'looked obvious'. Won, but risk was excessive.",synthetic
TT-003782,TR-001,A. Kapoor,2024-09-11,12:07:27,12:51:27,2024-09-11,London,NASDAQ,Index,Sell,Mean Reversion,25287.87628,24878.91901,25586.38524,24878.91901,1.348304,0.867,1.187,551.4,7.5,543.9,44.0,Win,46987.65,27.584,1.37,Disciplined,"Followed the plan exactly. Entry at level, stop below structure, target hit.",synthetic
TT-004164,TR-002,M. Chen,2024-10-14,10:10:55,10:45:55,2024-10-14,London,EURUSD,Forex,Buy,Scalping,0.84,0.83965,0.83787,0.83965,248796.248741,0.928,1.281,256.92,25.04,231.88,35.0,Win,20293.04,44.888,1.38,Neutral,"Standard scalping entry, nothing special. Target reached.",synthetic
TT-005116,TR-001,A. Kapoor,2024-12-26,12:28:31,12:30:31,2024-12-26,London,GOLD,Commodity,Sell,News Trading,2361.35496,2374.13859,2384.5281,2315.24041,21.079285,0.971,1.932,-269.47,14.93,-284.4,2.0,Loss,50041.11,27.584,1.99,Neutral,,synthetic
TT-002988,TR-008,R. Sharma,2024-07-15,14:56:49,18:56:49,2024-07-15,New York,BTC,Crypto,Sell,Breakout,148512.0455,14440.24561,15098.40666,14376.5765,2.261045,1.033,1.982,929.2,25.18,904.02,240.0,Win,55037.74,34.122,1.92,Neutral,"Standard breakout entry, nothing special. Target reached.",synthetic
TT-000120,TR-011,N. Haddad,2024-01-11,20:51:56,01:08:56,2024-01-12,New York,EURUSD,Forex,Sell,Mean Reversion,1.10463,1.09756,1.10885,1.09756,127389.544046,1.184,1.989,901.55,16.89,884.66,257.0,Win,46200.94,6.282,1.68,Disciplined,"Clean mean reversion setup on EURUSD, waited for confirmation and let the target fill.",synthetic
TT-007963,TR-009,E. Bauer,2025-08-27,04:58:09,05:54:09,2025-08-27,Asia,GOLD,Commodity,Sell,Breakout,2704.15979,2720.97126,2720.97126,2651.87611,2.966668,0.885,2.754,-49.87,2.41,-52.28,56.0,Loss,5580.28,84.007,3.11,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
TT-006940,TR-004,J. Okafor,2025-06-02,00:07:48,02:07:48,2025-06-02,Asia,BTC,Crypto,Buy,Trend Following,14804.38146,15586.64298,14541.87759,15586.64298,5.971947,1.012,3.016,4671.62,66.31,4605.31,120.0,Win,159514.84,18.669,2.98,Neutral,"Textbook execution, no emotion involved.",synthetic
TT-004728,TR-009,E. Bauer,2024-11-25,06:53:04,08:45:04,2024-11-25,Asia,BTC,Crypto,Sell,Breakout,22685.35385,23107.85631,23107.85631,21810.77377,0.335704,1.292,2.675,-141.84,5.71,-147.55,112.0,Loss,10829.04,63.903,2.07,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-006599,TR-006,K. Watanabe,2025-05-05,02:30:25,04:02:25,2025-05-05,Asia,NASDAQ,Index,Sell,Breakout,32319.6304,32591.52062,32591.52062,31547.46218,0.951852,0.631,1.791,-258.8,6.77,-265.57,92.0,Loss,40762.12,33.006,2.84,FOMO,Chased the NASDAQ candle after the move was done. Immediate reversal.,synthetic
TT-002976,TR-004,J. Okafor,2024-07-15,09:31:47,09:33:47,2024-07-15,London,GOLD,Commodity,Buy,News Trading,2543.15583,2530.76199,2525.37363,2597.74719,62.993113,0.848,2.604,-780.73,48.06,-828.79,2.0,Loss,131254.57,13.173,3.07,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-001288,TR-001,A. Kapoor,2024-03-28,20:55:29,21:00:29,2024-03-28,New York,US30,Index,Buy,Scalping,40477.1967,40441.01462,40441.01462,40523.14794,13.54821,1.177,1.495,-490.2,109.68,-599.88,5.0,Loss,41049.52,18.467,1.27,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-001784,TR-008,R. Sharma,2024-04-29,08:38:11,13:22:11,2024-04-29,London,ETH,Crypto,Buy,Mean Reversion,998.34171,1054.71219,964.78785,1054.71219,25.451869,1.655,2.781,1434.73,21.6,1413.13,284.0,Win,53006.86,34.122,1.68,Confident,"Good execution, momentum confirmed the bias early.",synthetic
TT-006055,TR-003,S. Iyer,2025-03-14,08:46:28,09:26:28,2025-03-14,London,GOLD,Commodity,Buy,Order Block (SMC),2476.06072,2462.67033,2462.67033,2516.49967,10.752838,1.687,5.095,-143.98,7.99,-151.97,0.0,Loss,8382.85,62.449,3.02,Neutral,"Choppy conditions on GOLD, no follow-through.",synthetic
TT-004683,TR-012,T. Bergman,2024-11-21,14:03:18,,,New York,GOLD,Commodity,Sell,Trend Following,2348.08616,,2362.62313,2306.07433,6.326672,0.854,2.467,,4.46,,,,10678.71,67.721,2.89,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-003421,TR-010,P. Silva,2024-08-12,18:50:10,22:32:10,2024-08-12,New York,NASDAQ,Index,Buy,Trend Following,25285.49785,24992.54964,24992.54964,26108.68232,0.124183,1.765,4.96,-36.38,0.69,-37.07,222.0,Loss,2023.96,85.283,2.81,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
TT-001532,TR-003,S. Iyer,2024-04-10,03:45:53,05:26:53,2024-04-10,Asia,US30,Index,Sell,Mean Reversion,40521.80331,40162.16052,40940.45341,39780.79264,0.154512,0.987,1.747,55.57,1.25,54.32,101.0,Win,6607.68,61.064,1.77,Anxious,"Took profit early out of nervousness, trade ran further without me.",synthetic
TT-002299,TR-011,N. Haddad,2024-05-31,08:45:21,08:53:21,2024-05-31,London,GOLD,Commodity,Sell,Scalping,2294.41778,2299.16753,2299.16753,2289.14556,151.288845,1.327,1.473,-718.58,104.14,-822.72,8.0,Loss,53337.21,19.516,1.11,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-009898,TR-004,J. Okafor,2026-03-18,10:06:21,15:05:21,2026-03-18,London,GOLD,Commodity,Sell,Trend Following,3659.10499,3571.89126,3697.024,3571.89126,70.081644,1.063,2.445,6112.08,76.93,6035.15,299.0,Win,284560.36,18.669,2.3,Disciplined,"A+ setup. Risk sized correctly, no interference after entry.",synthetic
TT-008296,TR-006,K. Watanabe,2025-10-01,12:38:17,16:14:17,2025-10-01,London,EURUSD,Forex,Buy,Trend Following,0.84818,0.85608,0.84501,0.85608,141189.00701,0.868,2.161,1114.16,14.37,1099.79,216.0,Win,52665.21,33.006,2.49,Neutral,"Standard trend following entry, nothing special. Target reached.",synthetic
TT-000422,TR-011,N. Haddad,2024-02-03,10:11:37,10:16:37,2024-02-03,London,BTC,Crypto,Sell,Scalping,35588.0303,35440.92193,35726.81179,35440.92193,5.686621,1.705,1.807,836.55,151.78,684.77,5.0,Win,46984.53,7.786,1.06,FOMO,"Entered late without confirmation. Worked, but the process was wrong.",synthetic
TT-000097,TR-006,K. Watanabe,2024-01-09,11:17:06,14:03:06,2024-01-09,London,BTC,Crypto,Buy,Trend Following,35295.42512,35100.35376,34687.93222,37294.07673,0.651498,1.182,3.89,-127.09,17.25,-144.34,166.0,Loss,33326.8,6.078,3.29,Neutral,"Choppy conditions on BTC, no follow-through.",synthetic
TT-007829,TR-009,E. Bauer,2025-08-14,01:36:02,01:50:02,2025-08-14,Asia,NASDAQ,Index,Sell,Breakout,36070.13147,36129.30815,36352.50939,35361.36289,0.160219,0.903,2.267,-9.48,1.27,-10.75,14.0,Loss,4999.23,83.336,2.51,Disciplined,,synthetic
TT-009241,TR-011,N. Haddad,2026-01-10,06:13:53,06:28:53,2026-01-10,Asia,BTC,Crypto,Buy,Scalping,15611.49481,15715.04149,15529.28567,15724.12133,12.336895,0.925,1.267,1277.44,144.45,1132.99,15.0,Win,110822.44,30.204,1.37,Disciplined,"Followed the plan exactly. Entry at level, stop below structure, target hit.",synthetic
TT-006664,TR-004,J. Okafor,2025-05-09,10:30:50,10:33:50,2025-05-09,London,GOLD,Commodity,Sell,Scalping,2533.82025,2528.85245,2537.79449,2528.85245,237.589749,0.668,0.835,1180.3,180.6,999.7,3.0,Win,142406.64,18.669,1.25,Confident,"Good execution, momentum confirmed the bias early.",synthetic
TT-003681,TR-007,D. Novak,2024-09-01,14:53:55,15:18:55,2024-09-01,New York,ETH,Crypto,Sell,Breakout,1472.65189,1532.42866,1532.42866,1293.91936,4.032905,1.388,4.149,-241.07,5.05,-246.12,25.0,Loss,17124.99,48.897,2.99,Neutral,"Choppy conditions on ETH, no follow-through.",synthetic
TT-004329,TR-011,N. Haddad,2024-10-26,13:35:26,15:46:26,2024-10-26,New York,ETH,Crypto,Buy,Order Block (SMC),1364.59337,1349.50374,1327.49355,1447.32597,10.182026,0.826,1.843,-153.64,11.81,-165.45,131.0,Loss,45543.5,21.916,2.23,Anxious,"Cut the position early in fear, price later reached my target.",synthetic
TT-001872,TR-010,P. Silva,2024-05-03,10:47:34,11:00:34,2024-05-03,London,EURUSD,Forex,Sell,Mean Reversion,0.99409,0.99501,0.99571,0.99219,133390.384752,3.118,3.679,-122.06,15.91,-137.97,13.0,Loss,6779.6,46.276,1.18,FOMO,"No setup, pure fear of missing out. Deserved loss.",synthetic
TT-001277,TR-010,P. Silva,2024-03-27,02:54:52,03:55:52,2024-03-27,Asia,BTC,Crypto,Sell,Breakout,21655.22865,20685.9556,22095.80731,20685.9556,0.79657,3.893,8.564,772.09,12.94,759.15,61.0,Win,9775.11,42.028,2.2,Revenge,"Jumped straight back in after the previous loss. Recovered, pure luck.",synthetic
TT-006850,TR-011,N. Haddad,2025-05-24,17:10:17,17:21:17,2025-05-24,New York,BTC,Crypto,Buy,News Trading,16765.68474,16352.11922,16352.11922,17468.74613,1.704931,1.094,1.86,-705.1,21.44,-726.54,11.0,Loss,63702.82,22.665,1.7,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-000909,TR-012,T. Bergman,2024-03-06,10:34:21,03:33:21,2024-03-08,London,NASDAQ,Index,Buy,Swing,16620.63098,16341.05428,16341.05428,17333.55155,0.804309,0.885,2.256,-224.87,2.94,-227.81,2459.0,Loss,25183.63,24.305,2.55,Neutral,"Choppy conditions on NASDAQ, no follow-through.",synthetic
TT-004853,TR-004,J. Okafor,2024-12-04,19:03:33,15:26:33,2024-12-07,New York,NASDAQ,Index,Sell,Swing,29454.32578,29961.03559,29961.03559,27736.57956,2.172752,0.708,2.401,-1100.95,14.08,-1115.03,4103.0,Loss,154335.82,13.522,3.39,Confident,Was too sure of the bias and ignored the opposing signal.,synthetic
TT-006016,TR-008,R. Sharma,2025-03-11,10:46:19,13:27:19,2025-03-11,London,ETH,Crypto,Sell,Order Block (SMC),1133.9684,1163.96986,1163.96986,1029.56334,29.987701,2.548,8.866,-899.67,28.9,-928.57,161.0,Loss,34385.18,50.98,3.48,FOMO,"No setup, pure fear of missing out. Deserved loss.",synthetic
TT-002198,TR-002,M. Chen,2024-05-27,19:19:18,19:26:18,2024-05-27,New York,GOLD,Commodity,Sell,News Trading,2290.98462,2314.01846,2314.01846,2242.84389,17.448802,2.227,4.655,-401.91,11.99,-413.9,7.0,Loss,17632.1,42.212,2.09,FOMO,"No setup, pure fear of missing out. Deserved loss.",synthetic
TT-006258,TR-008,R. Sharma,2025-04-03,16:56:15,17:30:15,2025-04-03,New York,GOLD,Commodity,Buy,Mean Reversion,2392.48858,2411.76023,2377.88884,2411.76023,13.40955,0.57,0.752,258.42,9.62,248.8,34.0,Win,34594.44,52.519,1.32,Disciplined,"A+ setup. Risk sized correctly, no interference after entry.",synthetic
TT-008508,TR-002,M. Chen,2025-10-27,16:57:30,17:02:30,2025-10-27,New York,EURUSD,Forex,Sell,News Trading,0.84399,0.83667,0.84818,0.83667,31277.998274,0.545,0.954,229.01,3.17,225.84,5.0,Win,24229.65,44.888,1.75,Neutral,"Textbook execution, no emotion involved.",synthetic
TT-003279,TR-002,M. Chen,2024-08-05,06:07:51,08:36:51,2024-08-05,Asia,BTC,Crypto,Sell,Mean Reversion,17781.0055,18118.82955,18181.78774,17308.08245,0.698606,1.525,1.8,-236.01,9.32,-245.33,149.0,Loss,18110.48,44.888,1.18,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-001394,TR-001,A. Kapoor,2024-04-03,15:45:45,16:48:45,2024-04-06,New York,NASDAQ,Index,Sell,Swing,17663.68105,16946.97047,17823.30478,16946.97047,0.709177,0.273,1.225,508.27,2.76,505.51,4383.0,Win,41981.06,19.025,4.49,Neutral,"Textbook execution, no emotion involved.",synthetic
TT-000896,TR-005,L. Fernandez,2024-03-06,17:05:24,18:53:24,2024-03-06,New York,EURUSD,Forex,Sell,Mean Reversion,1.0564,1.06076,1.06076,1.05047,21396.930533,0.963,1.309,-93.3,2.71,-96.01,108.0,Loss,9594.07,37.945,1.36,Neutral,"Choppy conditions on EURUSD, no follow-through.",synthetic
TT-001826,TR-006,K. Watanabe,2024-05-01,17:47:01,19:18:01,2024-05-01,New York,BTC,Crypto,Sell,Trend Following,24193.75782,24329.03881,24571.59552,22803.31506,1.21762,1.026,3.776,-164.72,22.09,-186.81,91.0,Loss,44650.75,12.239,3.68,Anxious,Second-guessed the entry and exited into noise.,synthetic
TT-003430,TR-002,M. Chen,2024-08-13,05:38:37,06:25:37,2024-08-13,Asia,BTC,Crypto,Sell,Breakout,17858.74733,17109.7073,18171.9852,17000.47555,0.565271,0.935,2.561,423.41,7.57,415.84,47.0,Win,19356.15,44.888,2.74,Revenge,Doubled size to make the loss back. Won — dangerous precedent.,synthetic
TT-005646,TR-003,S. Iyer,2025-02-10,09:29:25,10:05:25,2025-02-10,London,US30,Index,Sell,Order Block (SMC),49917.82533,50211.74342,50257.05373,49215.62255,0.708368,3.02,6.251,-208.2,7.07,-215.27,36.0,Loss,7741.85,62.449,2.07,Revenge,"Revenge trade straight after a loss. Size was reckless, no setup.",synthetic
TT-003253,TR-003,S. Iyer,2024-08-02,19:06:23,15:09:23,2024-08-03,New York,GOLD,Commodity,Sell,Swing,2488.02907,2435.02755,2509.06141,2435.02755,5.065867,1.169,2.947,268.5,3.78,264.72,1203.0,Win,9376.64,62.449,2.52,Neutral,"Textbook execution, no emotion involved.",synthetic
TT-008470,TR-002,M. Chen,2025-10-21,20:36:36,20:42:36,2025-10-21,New York,US30,Index,Sell,Scalping,67194.39095,67250.09756,67383.28368,66945.05254,1.968243,1.691,2.232,-109.64,26.45,-136.09,6.0,Loss,21847.74,44.888,1.32,FOMO,Chased the US30 candle after the move was done. Immediate reversal.,synthetic
TT-000638,TR-005,L. Fernandez,2024-02-16,16:22:55,16:28:55,2024-02-16,New York,US30,Index,Sell,Scalping,38198.94399,38127.81813,38267.99823,38127.81813,3.104584,3.058,3.15,220.82,23.72,197.1,6.0,Win,7206.57,37.945,1.03,FOMO,"Entered late without confirmation. Worked, but the process was wrong.",synthetic
TT-005239,TR-006,K. Watanabe,2025-01-06,15:37:10,16:05:10,2025-01-06,New York,EURUSD,Forex,Sell,Breakout,0.81328,0.8171,0.8171,0.80384,153267.508211,1.458,3.601,-585.4,14.96,-600.36,28.0,Loss,39557.73,33.006,2.47,Neutral,"Choppy conditions on EURUSD, no follow-through.",synthetic
TT-008595,TR-002,M. Chen,2025-11-04,01:51:51,02:10:51,2025-11-04,Asia,US30,Index,Sell,Scalping,64884.60844,64731.62001,65062.11569,64708.87626,1.750085,1.198,1.186,267.74,22.71,245.03,19.0,Win,26169.73,44.888,0.99,Neutral,"Standard scalping entry, nothing special. Target reached.",synthetic
TT-004298,TR-011,N. Haddad,2024-10-24,02:58:35,04:32:35,2024-10-24,Asia,BTC,Crypto,Sell,Breakout,17337.3896,16602.44905,17724.20041,16602.44905,1.28856,0.985,1.871,947.01,16.76,930.25,94.0,Win,51544.64,20.328,1.9,Neutral,"Standard breakout entry, nothing special. Target reached.",synthetic
TT-006969,TR-007,D. Novak,2025-06-04,14:19:08,14:51:08,2025-06-04,New York,BTC,Crypto,Sell,News Trading,14001.30739,14407.40007,14407.40007,13095.72069,0.193125,1.649,3.677,-78.43,2.03,-80.46,32.0,Loss,4675.43,86.259,2.23,FOMO,"No setup, pure fear of missing out. Deserved loss.",synthetic
TT-006012,TR-002,M. Chen,2025-03-11,10:58:57,12:57:57,2025-03-11,London,US30,Index,Sell,Mean Reversion,53405.8221,53734.53427,53734.53427,52994.93189,0.318625,0.474,0.592,-104.74,3.4,-108.14,119.0,Loss,22005.31,44.888,1.25,Neutral,"Choppy conditions on US30, no follow-through.",synthetic
TT-009251,TR-006,K. Watanabe,2026-01-12,09:05:08,12:26:08,2026-01-12,London,EURUSD,Forex,Buy,Mean Reversion,0.81055,0.81522,0.80712,0.81522,371257.577786,1.668,2.268,1734.44,36.11,1698.33,201.0,Win,78166.16,33.006,1.36,Confident,"Good execution, momentum confirmed the bias early.",synthetic
TT-003714,TR-003,S. Iyer,2024-09-04,12:54:50,13:18:50,2024-09-04,London,NASDAQ,Index,Sell,Breakout,26082.34318,25875.41221,26307.90845,25599.6335,0.147957,0.372,0.796,30.62,0.85,29.77,24.0,Win,8999.62,62.449,2.14,Anxious,"Took profit early out of nervousness, trade ran further without me.",synthetic
TT-005420,TR-001,A. Kapoor,2025-01-22,12:23:31,12:30:31,2025-01-22,London,GOLD,Commodity,Buy,Scalping,2390.83502,2393.18002,2386.99992,2394.05649,200.338618,1.4,1.176,469.8,143.69,326.11,7.0,Win,55224.62,27.584,0.84,Greedy,"Oversized because the setup 'looked obvious'. Won, but risk was excessive.",synthetic
TT-000375,TR-001,A. Kapoor,2024-01-31,02:30:31,14:25:31,2024-01-31,Asia,BTC,Crypto,Sell,Trend Following,36453.32424,37298.55625,37298.55625,34475.48135,0.517663,0.891,2.086,-437.55,14.15,-451.7,715.0,Loss,48628.6,6.859,2.34,Disciplined,BTC reversed on higher-timeframe supply. Good loss.,synthetic
TT-006455,TR-006,K. Watanabe,2025-04-23,17:16:53,17:20:53,2025-04-23,New York,EURUSD,Forex,Sell,Scalping,0.84007,0.84114,0.84114,0.83895,364496.727591,0.97,1.019,-389.85,36.74,-426.59,4.0,Loss,39751.04,33.006,1.05,Confident,"Overconfident after a winning run, skipped confirmation.",synthetic
TT-010447,TR-011,N. Haddad,2026-05-08,05:21:49,08:58:49,2026-05-09,Asia,BTC,Crypto,Buy,Swing,25711.09012,24983.24856,24983.24856,28840.80881,1.824551,1.273,5.474,-1327.98,35.18,-1363.16,1657.0,Loss,102945.27,30.204,4.3,Anxious,Second-guessed the entry and exited into noise.,synthetic
TT-007039,TR-006,K. Watanabe,2025-06-10,12:57:45,06:51:45,2025-06-11,London,BTC,Crypto,Sell,Swing,12291.86786,12644.78893,12644.78893,10954.29698,0.978973,0.682,2.584,-345.5,9.03,-354.53,1074.0,Loss,50321.96,33.006,3.79,Disciplined,,synthetic
TT-001935,TR-004,J. Okafor,2024-05-08,11:36:00,15:06:00,2024-05-08,London,EURUSD,Forex,Sell,Mean Reversion,0.97631,0.97411,0.97842,0.97401,389313.88213,0.773,0.842,857.85,45.61,812.24,210.0,Win,107126.43,13.173,1.09,Disciplined,"A+ setup. Risk sized correctly, no interference after entry.",synthetic
TT-005119,TR-001,A. Kapoor,2024-12-26,18:34:31,18:40:31,2024-12-26,New York,BTC,Crypto,Buy,Scalping,19657.00695,19623.52787,19491.82956,19835.39854,5.067999,1.595,1.723,-169.67,74.72,-244.39,6.0,Loss,52227.67,27.584,1.08,Revenge,Tried to recover the previous loss in one trade. Textbook tilt.,synthetic
TT-007262,TR-011,N. Haddad,2025-06-25,18:19:08,20:19:08,2025-06-25,New York,ETH,Crypto,Buy,Trend Following,1745.28573,1699.25911,1699.25911,1861.2728,43.829742,3.442,8.673,-2017.33,65.02,-2082.35,120.0,Loss,56532.42,30.204,2.52,FOMO,Chased the ETH candle after the move was done. Immediate reversal.,synthetic
TT-008297,TR-006,K. Watanabe,2025-10-01,18:04:48,18:34:48,2025-10-01,New York,US30,Index,Buy,Mean Reversion,63851.41091,63492.76969,63492.76969,64217.22496,1.158296,0.789,0.805,-415.41,14.79,-430.2,30.0,Loss,52235.01,33.006,1.02,Disciplined,"Plan followed, thesis invalidated. Acceptable loss, nothing to fix.",synthetic
